CATEGORY_CD|CATEGORY_NM|API_PATH|PARENT_CD|DEPTH_LEVEL|LAST_DEPTH_YN|COLLECTION_CYCLE|COLLECTION_TYPE
1101A300000000|Honduras||11010000000000|03|Y|Q|A
1101A400000000|Hong Kong SAR, China||11010000000000|03|Y|Q|A
1101A500000000|Hungary||11010000000000|03|Y|Q|A
1101A600000000|IBRD only||11010000000000|03|Y|Q|A
1101A700000000|Iceland||11010000000000|03|Y|Q|A
1101A800000000|IDA & IBRD total||11010000000000|03|Y|Q|A
1101A900000000|IDA blend||11010000000000|03|Y|Q|A
1101B000000000|IDA only||11010000000000|03|Y|Q|A
1101B100000000|IDA total||11010000000000|03|Y|Q|A
1101B200000000|India||11010000000000|03|Y|Q|A
1101B300000000|Indonesia||11010000000000|03|Y|Q|A
1101B400000000|Iran, Islamic Rep.||11010000000000|03|Y|Q|A
1101B500000000|Iraq||11010000000000|03|Y|Q|A
1101B600000000|Ireland||11010000000000|03|Y|Q|A
1101B700000000|Isle of Man||11010000000000|03|Y|Q|A
1101B800000000|Israel||11010000000000|03|Y|Q|A
1101B900000000|Italy||11010000000000|03|Y|Q|A
1101C000000000|Jamaica||11010000000000|03|Y|Q|A
1101C100000000|Japan||11010000000000|03|Y|Q|A
1101C200000000|Jordan||11010000000000|03|Y|Q|A
1101C300000000|Kazakhstan||11010000000000|03|Y|Q|A
1101C400000000|Kenya||11010000000000|03|Y|Q|A
1101C500000000|Kiribati||11010000000000|03|Y|Q|A
1101C600000000|Korea, Dem. People's Rep.||11010000000000|03|Y|Q|A
1101C700000000|Korea, Rep.||11010000000000|03|Y|Q|A
1101C800000000|Kosovo||11010000000000|03|Y|Q|A
1101C900000000|Kuwait||11010000000000|03|Y|Q|A
1101D000000000|Kyrgyz Republic||11010000000000|03|Y|Q|A
1101D100000000|Lao PDR||11010000000000|03|Y|Q|A
1101D200000000|Late-demographic dividend||11010000000000|03|Y|Q|A
1101D300000000|Latin America & Caribbean||11010000000000|03|Y|Q|A
1101D400000000|Latin America & Caribbean (excluding high income)||11010000000000|03|Y|Q|A
1101D500000000|Latin America & the Caribbean (IDA & IBRD countries)||11010000000000|03|Y|Q|A
1101D600000000|Latvia||11010000000000|03|Y|Q|A
1101D700000000|Least developed countries: UN classification||11010000000000|03|Y|Q|A
1101D800000000|Lebanon||11010000000000|03|Y|Q|A
1101D900000000|Lesotho||11010000000000|03|Y|Q|A
1101E000000000|Liberia||11010000000000|03|Y|Q|A
1101E100000000|Libya||11010000000000|03|Y|Q|A
1101E200000000|Liechtenstein||11010000000000|03|Y|Q|A
1101E300000000|Lithuania||11010000000000|03|Y|Q|A
1101E400000000|Low & middle income||11010000000000|03|Y|Q|A
1101E500000000|Low income||11010000000000|03|Y|Q|A
1101E600000000|Lower middle income||11010000000000|03|Y|Q|A
1101E700000000|Luxembourg||11010000000000|03|Y|Q|A
1101E800000000|Macao SAR, China||11010000000000|03|Y|Q|A
1101E900000000|Madagascar||11010000000000|03|Y|Q|A
1101F000000000|Malawi||11010000000000|03|Y|Q|A
1101F100000000|Malaysia||11010000000000|03|Y|Q|A
1101F200000000|Maldives||11010000000000|03|Y|Q|A
1101F300000000|Mali||11010000000000|03|Y|Q|A
1101F400000000|Malta||11010000000000|03|Y|Q|A
1101F500000000|Marshall Islands||11010000000000|03|Y|Q|A
1101F600000000|Mauritania||11010000000000|03|Y|Q|A
1101F700000000|Mauritius||11010000000000|03|Y|Q|A
1101F800000000|Mexico||11010000000000|03|Y|Q|A
1101F900000000|Micronesia, Fed. Sts.||11010000000000|03|Y|Q|A
1101G000000000|Middle East & North Africa||11010000000000|03|Y|Q|A
1101G100000000|Middle East & North Africa (excluding high income)||11010000000000|03|Y|Q|A
1101G200000000|Middle East & North Africa (IDA & IBRD countries)||11010000000000|03|Y|Q|A
1101G300000000|Middle income||11010000000000|03|Y|Q|A
1101G400000000|Moldova||11010000000000|03|Y|Q|A
1101G500000000|Monaco||11010000000000|03|Y|Q|A
1101G600000000|Mongolia||11010000000000|03|Y|Q|A
1101G700000000|Montenegro||11010000000000|03|Y|Q|A
1101G800000000|Morocco||11010000000000|03|Y|Q|A
1101G900000000|Mozambique||11010000000000|03|Y|Q|A
1101H000000000|Myanmar||11010000000000|03|Y|Q|A
1101H100000000|Namibia||11010000000000|03|Y|Q|A
1101H200000000|Nauru||11010000000000|03|Y|Q|A
1101H300000000|Nepal||11010000000000|03|Y|Q|A
1101H400000000|Netherlands||11010000000000|03|Y|Q|A
1101H500000000|New Caledonia||11010000000000|03|Y|Q|A
1101H600000000|New Zealand||11010000000000|03|Y|Q|A
1101H700000000|Nicaragua||11010000000000|03|Y|Q|A
1101H800000000|Niger||11010000000000|03|Y|Q|A
1101H900000000|Nigeria||11010000000000|03|Y|Q|A
1101I000000000|North America||11010000000000|03|Y|Q|A
1101I100000000|North Macedonia||11010000000000|03|Y|Q|A
1101I200000000|Northern Mariana Islands||11010000000000|03|Y|Q|A
1101I300000000|Norway||11010000000000|03|Y|Q|A
1101I400000000|Not classified||11010000000000|03|Y|Q|A
1101I500000000|OECD members||11010000000000|03|Y|Q|A
1101I600000000|Oman||11010000000000|03|Y|Q|A
1101I700000000|Other small states||11010000000000|03|Y|Q|A
1101I800000000|Pacific island small states||11010000000000|03|Y|Q|A
1101I900000000|Pakistan||11010000000000|03|Y|Q|A
1101J000000000|Palau||11010000000000|03|Y|Q|A
1101J100000000|Panama||11010000000000|03|Y|Q|A
1101J200000000|Papua New Guinea||11010000000000|03|Y|Q|A
1101J300000000|Paraguay||11010000000000|03|Y|Q|A
1101J400000000|Peru||11010000000000|03|Y|Q|A
1101J500000000|Philippines||11010000000000|03|Y|Q|A
1101J600000000|Poland||11010000000000|03|Y|Q|A
1101J700000000|Portugal||11010000000000|03|Y|Q|A
1101J800000000|Post-demographic dividend||11010000000000|03|Y|Q|A
1101J900000000|Pre-demographic dividend||11010000000000|03|Y|Q|A
1101K000000000|Puerto Rico||11010000000000|03|Y|Q|A
