CATEGORY_CD|CATEGORY_NM|API_PATH|PARENT_CD|DEPTH_LEVEL|LAST_DEPTH_YN|COLLECTION_CYCLE|COLLECTION_TYPE
04031106000000|음식료품 및 담배제조업||04031100000000|04|N||
04031106010000|명목||04031106000000|05|Y|Y|A
04031106020000|실질||04031106000000|05|Y|Y|A
04031106030000|실질기여도||04031106000000|05|Y|Y|A
04031107000000|전기 전자 및 정밀기기 제조업||04031100000000|04|N||
04031107010000|명목||04031107000000|05|Y|Y|A
04031107020000|실질||04031107000000|05|Y|Y|A
04031107030000|실질기여도||04031107000000|05|Y|Y|A
04031108000000|공공 행정 국방 및 사회보장 행정||04031100000000|04|N||
04031108010000|명목||04031108000000|05|Y|Y|A
04031108020000|실질||04031108000000|05|Y|Y|A
04031108030000|실질기여도||04031108000000|05|Y|Y|A
04031109000000|광업||04031100000000|04|N||
04031109010000|명목||04031109000000|05|Y|Y|A
04031109020000|실질||04031109000000|05|Y|Y|A
04031109030000|실질기여도||04031109000000|05|Y|Y|A
04031110000000|교육 서비스업||04031100000000|04|N||
04031110010000|명목||04031110000000|05|Y|Y|A
04031110020000|실질||04031110000000|05|Y|Y|A
04031110030000|실질기여도||04031110000000|05|Y|Y|A
04031111000000|금융 및 보험업||04031100000000|04|N||
04031111010000|명목||04031111000000|05|Y|Y|A
04031111020000|실질||04031111000000|05|Y|Y|A
04031111030000|실질기여도||04031111000000|05|Y|Y|A
04031112000000|도매 및 소매업||04031100000000|04|N||
04031112010000|명목||04031112000000|05|Y|Y|A
04031112020000|실질||04031112000000|05|Y|Y|A
04031112030000|실질기여도||04031112000000|05|Y|Y|A
04031113000000|문화 및 기타서비스업||04031100000000|04|N||
04031113010000|명목||04031113000000|05|Y|Y|A
04031113020000|실질||04031113000000|05|Y|Y|A
04031113030000|실질기여도||04031113000000|05|Y|Y|A
04031114000000|보건업 및 사회복지 서비스업||04031100000000|04|N||
04031114010000|명목||04031114000000|05|Y|Y|A
04031114020000|실질||04031114000000|05|Y|Y|A
04031114030000|실질기여도||04031114000000|05|Y|Y|A
04031115000000|부동산업||04031100000000|04|N||
04031115010000|명목||04031115000000|05|Y|Y|A
04031115020000|실질||04031115000000|05|Y|Y|A
04031115030000|실질기여도||04031115000000|05|Y|Y|A
04031116000000|사업서비스업||04031100000000|04|N||
04031116010000|명목||04031116000000|05|Y|Y|A
04031116020000|실질||04031116000000|05|Y|Y|A
04031116030000|실질기여도||04031116000000|05|Y|Y|A
04031117000000|숙박 및 음식점업||04031100000000|04|N||
04031117010000|명목||04031117000000|05|Y|Y|A
04031117020000|실질||04031117000000|05|Y|Y|A
04031117030000|실질기여도||04031117000000|05|Y|Y|A
04031118000000|운수 및 창고업||04031100000000|04|N||
04031118010000|명목||04031118000000|05|Y|Y|A
04031118020000|실질||04031118000000|05|Y|Y|A
04031118030000|실질기여도||04031118000000|05|Y|Y|A
04031119000000|정보통신업||04031100000000|04|N||
04031119010000|명목||04031119000000|05|Y|Y|A
04031119020000|실질||04031119000000|05|Y|Y|A
04031119030000|실질기여도||04031119000000|05|Y|Y|A
04031120000000|제조업||04031100000000|04|N||
04031120010000|명목||04031120000000|05|Y|Y|A
04031120020000|실질||04031120000000|05|Y|Y|A
04031120030000|실질기여도||04031120000000|05|Y|Y|A
04031121000000|건설업||04031100000000|04|N||
04031121010000|명목||04031121000000|05|Y|Y|A
04031121020000|실질||04031121000000|05|Y|Y|A
04031121030000|실질기여도||04031121000000|05|Y|Y|A
04031122000000|광제조업||04031100000000|04|N||
04031122010000|명목||04031122000000|05|Y|Y|A
04031122020000|실질||04031122000000|05|Y|Y|A
04031122030000|실질기여도||04031122000000|05|Y|Y|A
04031123000000|농업 임업 및 어업||04031100000000|04|N||
04031123010000|명목||04031123000000|05|Y|Y|A
04031123020000|실질||04031123000000|05|Y|Y|A
04031123030000|실질기여도||04031123000000|05|Y|Y|A
04031124000000|서비스업||04031100000000|04|N||
04031124010000|명목||04031124000000|05|Y|Y|A
04031124020000|실질||04031124000000|05|Y|Y|A
04031124030000|실질기여도||04031124000000|05|Y|Y|A
04031125000000|순생산물세||04031100000000|04|N||
04031125010000|명목||04031125000000|05|Y|Y|A
04031125020000|실질||04031125000000|05|Y|Y|A
04031125030000|실질기여도||04031125000000|05|Y|Y|A
04031126000000|전기 가스 증기 및 공기 조절 공급업||04031100000000|04|N||
04031126010000|명목||04031126000000|05|Y|Y|A
04031126020000|실질||04031126000000|05|Y|Y|A
04031126030000|실질기여도||04031126000000|05|Y|Y|A
04031127000000|지역내총생산(시장가격)||04031100000000|04|N||
04031127010000|명목||04031127000000|05|Y|Y|A
04031127020000|실질||04031127000000|05|Y|Y|A
04031127030000|실질기여도||04031127000000|05|Y|Y|A
04031128000000|총부가가치(기초가격)||04031100000000|04|N||
04031128010000|명목||04031128000000|05|Y|Y|A
04031128020000|실질||04031128000000|05|Y|Y|A
04031128030000|실질기여도||04031128000000|05|Y|Y|A
04031200000000|인천광역시||04030000000000|03|N||
04031201000000|기계 운송장비 및 기타 제품 제조업||04031200000000|04|N||
04031201010000|명목||04031201000000|05|Y|Y|A
04031201020000|실질||04031201000000|05|Y|Y|A
04031201030000|실질기여도||04031201000000|05|Y|Y|A
04031202000000|목재종이인쇄 및 복제업||04031200000000|04|N||
04031202010000|명목||04031202000000|05|Y|Y|A
04031202020000|실질||04031202000000|05|Y|Y|A
04031202030000|실질기여도||04031202000000|05|Y|Y|A
04031203000000|비금속광물 및 금속제품 제조업||04031200000000|04|N||
04031203010000|명목||04031203000000|05|Y|Y|A
04031203020000|실질||04031203000000|05|Y|Y|A
04031203030000|실질기여도||04031203000000|05|Y|Y|A
04031204000000|석탄 및 석유 화학제품 제조업||04031200000000|04|N||
04031204010000|명목||04031204000000|05|Y|Y|A
04031204020000|실질||04031204000000|05|Y|Y|A
04031204030000|실질기여도||04031204000000|05|Y|Y|A
04031205000000|섬유 의복 및 가죽 제품 제조업||04031200000000|04|N||
04031205010000|명목||04031205000000|05|Y|Y|A
04031205020000|실질||04031205000000|05|Y|Y|A
04031205030000|실질기여도||04031205000000|05|Y|Y|A
04031206000000|음식료품 및 담배제조업||04031200000000|04|N||
04031206010000|명목||04031206000000|05|Y|Y|A
04031206020000|실질||04031206000000|05|Y|Y|A
04031206030000|실질기여도||04031206000000|05|Y|Y|A
04031207000000|전기 전자 및 정밀기기 제조업||04031200000000|04|N||
04031207010000|명목||04031207000000|05|Y|Y|A
04031207020000|실질||04031207000000|05|Y|Y|A
04031207030000|실질기여도||04031207000000|05|Y|Y|A
04031208000000|공공 행정 국방 및 사회보장 행정||04031200000000|04|N||
04031208010000|명목||04031208000000|05|Y|Y|A
04031208020000|실질||04031208000000|05|Y|Y|A
04031208030000|실질기여도||04031208000000|05|Y|Y|A
04031209000000|광업||04031200000000|04|N||
04031209010000|명목||04031209000000|05|Y|Y|A
04031209020000|실질||04031209000000|05|Y|Y|A
04031209030000|실질기여도||04031209000000|05|Y|Y|A
04031210000000|교육 서비스업||04031200000000|04|N||
04031210010000|명목||04031210000000|05|Y|Y|A
04031210020000|실질||04031210000000|05|Y|Y|A
04031210030000|실질기여도||04031210000000|05|Y|Y|A
04031211000000|금융 및 보험업||04031200000000|04|N||
04031211010000|명목||04031211000000|05|Y|Y|A
04031211020000|실질||04031211000000|05|Y|Y|A
04031211030000|실질기여도||04031211000000|05|Y|Y|A
04031212000000|도매 및 소매업||04031200000000|04|N||
